grade,area,axis,content_number,content_text,source_year
7,Ciencias Naturales,"La Tierra, el universo y sus cambios",22,"Reconocer nociones de red cósmica, materia bariónica, materia oscura y energía oscura.",2026
7,Ciencias Naturales,"La Tierra, el universo y sus cambios",23,Valorar cosmovisiones y saberes culturales en torno al universo. [EI],2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,1,"Elementos naturales y construidos de diferentes paisajes cercanos y lejanos, y relaciones entre ellos.",2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,2,"Espacio rural y vida cotidiana: trabajos para producir bienes primarios, actores sociales y tecnologías empleadas. ESI",2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,3,Problemáticas ambientales vinculadas con la producción primaria. EAI,2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,4,"Espacio urbano y vida cotidiana: características del barrio, la escuela y otros espacios públicos de pertenencia y sociabilidad.",2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,5,"Necesidades de los habitantes del espacio urbano y servicios públicos que las satisfacen. CDP, EAI",2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,6,Nociones espaciales de orientación y localización.,2026
1,Ciencias Sociales,Las sociedades y la construcción de los espacios,7,"Formas de representar el espacio: dibujos, croquis, planos, mapas y sistemas de información geográfica como Google Maps y Google Earth. ECD",2026
1,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,8,"Vida cotidiana de sociedades indígenas antes de la llegada de los españoles: organización familiar, cuidados, salud, guerra, intercambios, transmisión de saberes y creencias. EI, ESI",2026
1,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,9,"Vida cotidiana y modos de subsistencia de sociedades cazadoras-recolectoras y agricultoras: alimentos, agua, combustible y artefactos. EI, ESI",2026
1,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,10,"Fuentes primarias y secundarias: objetos de la vida cotidiana, artísticos y tecnológicos; construcciones, mobiliario y fuentes escritas, gráficas, cartográficas, orales, audiovisuales y digitales. ECD",2026
1,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,11,Cambios y continuidades entre las formas de vida del pasado y del presente de las sociedades estudiadas.,2026
1,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,12,"Unidades cronológicas de referencia: día, noche, semana, mes, estación y año.",2026
1,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,13,"Líneas temporales sencillas con información, objetos e imágenes de la vida cotidiana. ECD",2026
1,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",14,"Formas de organización familiar, escolar y comunitaria en contextos urbanos y rurales, en el pasado y en el presente. ESI",2026
1,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",15,"Noción de norma: lo obligatorio, lo permitido y lo prohibido en la vida escolar y comunitaria. Acuerdos, roles y responsabilidades. CDP, ESI",2026
1,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",16,Conmemoraciones y celebraciones colectivas significativas para la comunidad nacional y local.,2026
1,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",17,"Diálogo como herramienta para la resolución de los conflictos. CDP, ECD",2026
1,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",18,"Lectura y análisis de información a través de testimonios orales, imágenes contrastantes, historias de vida y narraciones tradicionales. ECD",2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,1,"Organización de los espacios para la producción de bienes secundarios: procesos, trabajos y tecnologías implicadas. ESI",2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,2,Diferencias entre los procesos de producción industrial y artesanal.,2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,3,Problemáticas ambientales asociadas con la producción de bienes secundarios. EAI,2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,4,Sistema de transporte y vida cotidiana: medios de transporte para trasladarse en diferentes espacios geográficos.,2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,5,Articulación entre espacios urbanos y rurales mediante el transporte e impacto ambiental del sistema. EAI,2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,6,Representación cartográfica mediante croquis y planos con referencias convencionales. ECD,2026
2,Ciencias Sociales,Las sociedades y la construcción de los espacios,7,"Formas de representar el espacio: dibujos, croquis, planos, mapas y sistemas de información geográfica como Google Maps y Google Earth. ECD",2026
2,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,8,"Vida cotidiana en la sociedad colonial tardía (1776-1810): familias españolas, indígenas, esclavas y mestizas; relaciones de poder, jerarquías, roles, crianza, educación y trabajos. EI, ESI",2026
2,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,9,"Vida cotidiana y formas de producción en sociedades pasadas y presentes: abastecimiento, recursos, tecnologías, trabajos y transporte de personas y mercaderías. EI, ESI",2026
2,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,10,"Fuentes primarias y secundarias: objetos de la vida cotidiana, artísticos y tecnológicos; construcciones, mobiliario y fuentes escritas, gráficas, cartográficas, orales, audiovisuales y digitales. ECD",2026
2,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,11,Cambios y continuidades entre las formas de vida del pasado y del presente de las sociedades estudiadas.,2026
2,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,12,"Ordenamiento temporal de acontecimientos; duraciones, simultaneidad y ritmos de cambio en la vida cotidiana.",2026
2,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,13,"Líneas temporales sencillas con información, objetos e imágenes de la vida cotidiana. ECD",2026
2,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",14,"Instituciones gubernamentales y no gubernamentales que defienden intereses comunes: cooperadoras, vecinales, defensa del consumidor, protección ambiental y ONG. CDP, ESI, EAI, EI",2026
2,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",15,"Normas que regulan el trabajo y la producción de bienes industriales o artesanales. CDP, ESI, EAI, ECD",2026
2,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",16,"Educación vial: normas de tránsito que organizan la movilidad. CDP, EAI",2026
2,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",17,Conmemoraciones y celebraciones colectivas significativas para la comunidad nacional y local.,2026
2,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",18,"Diálogo como herramienta para la resolución de los conflictos. CDP, ECD",2026
2,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",19,"Lectura y análisis de información a través de testimonios orales, imágenes contrastantes, historias de vida y narraciones tradicionales. ECD",2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,1,"Interrelación de espacios urbanos y rurales mediante circuitos productivos: actividades agrarias, industriales y comerciales; actores, trabajos y tecnologías en diversas escalas. ESI",2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,2,"Nociones económicas vinculadas con los circuitos productivos: compra, venta, ganancia, ahorro y dinero. ECD",2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,3,Impacto ambiental de los circuitos productivos. EAI,2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,4,Usos y funciones de los espacios urbanos; concentración de población y actividades.,2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,5,"Servicios públicos y privados en ciudades grandes, medianas, pequeñas y capitales. EAI",2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,6,Representación cartográfica mediante croquis y planos con referencias convencionales. ECD,2026
3,Ciencias Sociales,Las sociedades y la construcción de los espacios,7,"Formas de representar el espacio: dibujos, croquis, planos, mapas y sistemas de información geográfica como Google Maps y Google Earth. ECD",2026
3,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,8,"Vida cotidiana y procesos migratorios en Argentina desde fines del siglo XIX: causas, organización familiar, trabajos, viviendas, comidas, idiomas y relaciones interculturales. EI, ESI",2026
3,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,9,"Cambios tecnológicos y su influencia en la vida cotidiana: ferrocarril, barco a vapor, maquinaria agrícola, electricidad y agua corriente; distribución territorial y acceso.",2026
3,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,10,"Fuentes primarias y secundarias: objetos de la vida cotidiana, artísticos y tecnológicos; construcciones, mobiliario y fuentes escritas, gráficas, cartográficas, orales, audiovisuales y digitales. ECD",2026
3,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,11,Cambios y continuidades entre las formas de vida del pasado y del presente de las sociedades estudiadas.,2026
3,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,12,"Ordenamiento temporal de acontecimientos; duraciones, simultaneidad y ritmos de cambio en la vida cotidiana.",2026
3,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,13,"Líneas temporales sencillas con información, objetos e imágenes de la vida cotidiana. ECD",2026
3,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",14,"Derechos y obligaciones que sustentan la ciudadanía en contextos cotidianos y amplios: instituciones educativas y de salud, familias y grupos de familias migrantes. CDP",2026
3,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",15,"Modos democráticos de resolución de conflictos: consenso, votación, autoridad legítima, normas y autoridades involucradas.",2026
3,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",16,"Estrategias de inclusión y respeto ante situaciones de discriminación, intolerancia y exclusión. ESI, CDP, EI",2026
3,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",17,Conmemoraciones y celebraciones colectivas significativas para la comunidad nacional y local.,2026
3,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",18,"Diálogo como herramienta para la resolución de los conflictos. CDP, ECD",2026
3,Ciencias Sociales,"Las sociedades, la vida cotidiana y las prácticas culturales",19,"Lectura y análisis de información a través de testimonios orales, imágenes contrastantes, historias de vida y narraciones tradicionales. ECD",2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,1,"Organización política de la provincia de Santa Fe: realidades del norte, centro y sur; niveles nacional, provincial y municipal; división política provincial. ECD",2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,2,"Espacio rural santafesino: ambientes, actividades económicas, actores, tecnologías, articulación urbano-rural y representación cartográfica. ECD",2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,3,"Condiciones de vida y trabajo en áreas rurales santafesinas. ESI, CDP",2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,4,"Espacio urbano santafesino: usos del suelo, ciudades pequeñas y grandes, crecimiento urbano, integración con el campo y espacios periurbanos. ECD",2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,5,"Problemáticas ambientales provinciales: causas, actores involucrados y consecuencias. EAI, CDP",2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,6,Diversas formas de representación cartográfica empleando simbología convencional y escala cromática.,2026
4,Ciencias Sociales,Las sociedades y la construcción de los espacios,7,"Fuentes de información geográfica: estadísticas, censos, gráficos, planos, cartas topográficas, mapas, fotografías aéreas, imágenes satelitales y sistemas de información geográfica como Google Maps y Google Earth. ECD",2026
4,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,8,"Pueblos originarios antes de la llegada europea, con atención al litoral: diversidad cultural, subsistencia, organización política, expresiones culturales y relaciones entre comunidades. EI, EAI",2026
4,Ciencias Sociales,Las sociedades en el tiempo. Cambios y continuidades,9,"Conquista y ocupación del actual territorio argentino: expansión europea, fuerte Sancti Spiritus, fundación y traslado de Santa Fe. EI",2026
